textid,sentence,label
104582,4),rec.sport.baseball
104582,"If yes to any of the above, who should decide: a. parents b. government c. music industry d. other________________ feel free to add any comments on this.",rec.sport.baseball
104582,"5) Do you think [more/less] should be done for controling record sales, or do you think the present labeling system is enough?",rec.sport.baseball
104582,6),rec.sport.baseball
104582,What is your definition of censorship?,rec.sport.baseball
104582,"Also, feel free to add comments, suggestions, questions, or further explanations.",rec.sport.baseball
104582,Please E-mail at: mtt@kepler.unh.edu or hit 'R' to reply.,rec.sport.baseball
104582,thanks.,rec.sport.baseball
104582,"Matthew T. Thompson disclaimer: if any responses are used in paper, they will be anoynamous (sp?) unless the person specifies they what their name to be used.",rec.sport.baseball
104582,--,rec.sport.baseball
104582,*************This .sig is closed for repairs******************************** -----------------------------------------------------------------------------,rec.sport.baseball
104582,"ution,| }",rec.sport.baseball
104582,Matthew T. Thompson rrrrrrr!,rec.sport.baseball
104582,"*pound, pound, thud*",rec.sport.baseball
104582,"""OUCH""$%#@""duh?"" E-mail at mtt@kepler.unh.edu or shazam@unh.edu",rec.sport.baseball
104972,What's with John Franco?,rec.sport.baseball
104972,The Mets are hardly using him.,rec.sport.baseball
104972,"I heard he was completely recovered, but now I'm not so sure.",rec.sport.baseball
104972,"If there is anybody out there with information about Franco, I would appreciate it if you could drop me a line.",rec.sport.baseball
104972,--,rec.sport.baseball
104972,Jason Lee jplee@oboe.calpoly.edu jlee@cash.busfac.calpoly.edu SF Giants e ^ i*pi + 1 = 0,rec.sport.baseball
104972,The most beautiful equation in mathematics.,rec.sport.baseball
104972,Magic,rec.sport.baseball
104972,"For all sad words of tongue and pen, the saddest are these: Number: ""It might have been.""",rec.sport.baseball
104972,John Greenleaf Whittier 148,rec.sport.baseball
105070,"I know there's been a lot of talk about Jack Morris' horrible start, but what about Dennis Martinez.",rec.sport.baseball
105070,Last I checked he's 0-3 with 6+ ERA.,rec.sport.baseball
105070,Is the ageless wonder finally showing his age?,rec.sport.baseball
105070,Does he usually start off the season so slowly?,rec.sport.baseball
105070,I know he plans to start tonight.,rec.sport.baseball
105070,I hope he comes around....,rec.sport.baseball
105070,I would appreciate any feedback concerning outlook on rest of Dennis Martinez's season...,rec.sport.baseball
105070,"Thanks in advance, Mike",rec.sport.baseball
104863,"Uh, Bill James doesn't sell statistics.",rec.sport.baseball
104863,"He sells books with statistics, but he is not in the business of providing stats like Elias, STATS, Howe, Baseball workshop etc. are.",rec.sport.baseball
104863,Greg,rec.sport.baseball
105093,I agree.,rec.sport.baseball
105093,I'll delete more as well.,rec.sport.baseball
105093,"Still, if the 'whispers' reached San Francisco, it is certainly possible they were stronger elsewhere.",rec.sport.baseball
105093,"Also, it was teammates making the aspersions.",rec.sport.baseball
105093,"In any event, I know of no other player to be maligned in the last couple years.",rec.sport.baseball
105093,"Uh, the original author's point was that black and white players were por- trayed differently by ""the media"", and towards this, he gave a highly selected list to ""prove"" his case.",rec.sport.baseball
105093,Sanders' name showed up eventually.,rec.sport.baseball
105093,"I dispute that Sanders has ever been called lazy by ""the media"".",rec.sport.baseball
105093,"Uh, that poster specifically stated ""allow me to be the first"".",rec.sport.baseball
105093,"It is NOT a quibble, then, to state that ""the media"" did not portray Canseco as being lazy.",rec.sport.baseball
105093,"If the other person chooses to so accuse him, after my post, that does not make it a quibble.",rec.sport.baseball
105093,"And in fact, the media around here tend(ed) to play up his time in the wieght room.",rec.sport.baseball
105093,"Hardly ""lazy"", and hardly a ""quibble"".",rec.sport.baseball
105093,"Have you ever seen any ""mediot"" portray Canseco as ""lazy""?",rec.sport.baseball
105093,"Unconcerned with his fielding, yes.",rec.sport.baseball
105093,"Lazy, no.",rec.sport.baseball
105093,"Well, Canseco has been involved in several felonies, including his high-speed record, carrying concealed fire-arms, and of course the domestic violence.",rec.sport.baseball
105093,Clemens had a run-in at a bar.,rec.sport.baseball
105093,"Canseco had that, as well, and in both cases, the coverage was relatively minimal.",rec.sport.baseball
105093,"Uh, if the only evidence offered is anecdotal, how can it be objected that the counter to it is also anecdotal?",rec.sport.baseball
105093,"Uh, yes, and I agree with your assesment of Boggs, rather specifically.",rec.sport.baseball
105093,"However, you did say ""everybody who has ever won a batting title"" has been accused of selfishness.",rec.sport.baseball
105093,"I have not ever, anywhere, heard this said of Puckett.",rec.sport.baseball
105093,"Pendleton, either.",rec.sport.baseball
105093,"Similarly, Brett, B Williams, and others.",rec.sport.baseball
105093,There are others.,rec.sport.baseball
105093,"Perhaps they are simply not as outspoken, except in the case of the ""born-again"" types I mention.",rec.sport.baseball
105093,Mike,rec.sport.baseball
105123,In-Reply-To: <C5wtHC.9I2@world.std.com> X-Mailer: PSILink-DOS (3.4),rec.sport.baseball
105123,"Well, they just said that Franco will probably go on the DL tomorrow.",rec.sport.baseball
105123,"(They mentioned a career minor leaguer as the ""warm body"" who would go along...I forget.)",rec.sport.baseball
105123,"Also, when answering questions about the rotation, Coleman (SD broadcaster) said that Hurst is gone in about a month-month and a half, which is when he should finish re-hab.",rec.sport.baseball
105123,"Later Dennis Dennis Parslow That better be a Korean good Troy, NY 12180 luck symbol!",rec.sport.baseball
105123,-Remo,rec.sport.baseball
105123,Williams p00421@psilink.com,rec.sport.baseball
104984,My schedule is flexible so any games are candidates AC>(though I'd prefer to see Texas.),rec.sport.baseball
104984,Hi Tony.,rec.sport.baseball
104984,I think that I might be able to help you out!The Rangers are here in Toronto Thursday July 8th through Sunday July 11th and tickets should not be hard to find if you order them far enough in advance.,rec.sport.baseball
104984,Although I don't have a ticket broker's telephone number off hand if you give me a couple of days I will be able to get a hold a= of a couple.,rec.sport.baseball
104984,"The Blue Jays ticket info # is (416)341-1111 or if you want to order by credit card,call (416) 341-1234.If you let me know,when you want the tickets I can save you a possible long distance call.",rec.sport.baseball
104984,If all else fails I might be able to pull a few strings and get you a pair.,rec.sport.baseball
104984,Let me know whats happening.,rec.sport.baseball
104984,"Drew Carley,Toronto Canada --- DeLuxe 1.25 #2177 Go away,or I shall taunt you a second time! --",rec.sport.baseball
104984,"Canada Remote Systems - Toronto, Ontario 416-629-7000/629-7044",rec.sport.baseball
104506,what done.,rec.sport.baseball
104506,"Actually, I kind of liked the Abott trade.",rec.sport.baseball
104506,"We did trade the rookie of the year, SNOW, but with Don mattingly at first for another 8 years, Why bother.",rec.sport.baseball
104793,Just a few lines about my favorite team sweeping the Dodgers (one of my least favorite) in LA (Sweet!).,rec.sport.baseball
104793,Also the Mets (my other least favorite team) loss to the Rockies made this this a great day and a great start to the weekend as the Cardinals are on the ESPN tonight.,rec.sport.baseball
104793,Big Lee Smith is having a great start and the Cardinals seem to be hitting in the clutch even though they have had a few games with lots of hits and not many runs.,rec.sport.baseball
104793,"Hopefully with the coaches stress on situational hitting in spring training, the runners LOB will be lower this year (probably due to the high strikeout numbers by Jose and Lankford and Zeile's off year).",rec.sport.baseball
104793,I don't know why all the fuss about the Fillies.,rec.sport.baseball
104793,The media and all the Filly fans on r.s.b forget who is right behind them in the standings.,rec.sport.baseball
104793,Give the Wild Thing a week or two before he starts blowing some games and we'll see who is in first then.,rec.sport.baseball
104793,I believe the Cardinal pitching staff is more complete than the Filly staff and that will make the difference.,rec.sport.baseball
104793,"On a side note, a few years ago (5-6), a comment was made by some baseball player or manager about the Dodger defense.",rec.sport.baseball
104793,"He was asked where to hit the ball against the Dodgers and he replied ""Fair.""",rec.sport.baseball
104793,"I remember it being in the ""They Said It"" section of Sports Illustrated.",rec.sport.baseball
104793,I would like to know who said it and what issue it was in.,rec.sport.baseball
104793,GO REDBIRDS!!,rec.sport.baseball
104793,Gary Wieman,rec.sport.baseball
104548,Hmmm...what about walks and SB?,rec.sport.baseball
104548,Baerga got clobbered by Alomar in OBP and beat him in SLG by a lesser margin.,rec.sport.baseball
104548,"Even putting aside any other factors, a player with a 51 point edge in OBP is more productive than a player with a 28 point edge in SLG.",rec.sport.baseball
104548,"The issue has been studied before, and I doubt you could come up with any convincing argument the other way.",rec.sport.baseball
104548,"People see the batting average and the HR, but they don't really know their value is worth unless they've studied the issue closely.",rec.sport.baseball
104548,"The fact is that Baerga ate up a LOT more outs than Alomar; while Baerga was making outs, Alomar was drawing walks and being on base for Carter, Winfield et.al.",rec.sport.baseball
104548,Gord Niguma (fav player: John Olerud),rec.sport.baseball
102631,"April 1, 1993 I am participating in an NL-league that uses standard Rotisserie rules except that the following catagories are used: For position players: lowest batting average strike-outs caught-stealing errors For pitchers: losses blown saves higest ERA 'taters allowed This is the fifth year that I've participated in this Blowtisserie league.",rec.sport.baseball
102631,Last year I won the pennant due primarily to the fact that I had terrible pitching.,rec.sport.baseball
102631,I would like to lower my batting average which is rather high because I do have Jose Offerman (who made up for this by helping me lock first place in errors).,rec.sport.baseball
102631,"Anyway, someone offered: Andres Gallaraga for Bud Black I can afford to give up Bud Black because I still have Kyle Abbott.",rec.sport.baseball
102631,"However, I am afraid of Andres actually doing well this season.",rec.sport.baseball
102631,Should I make the trade or not?,rec.sport.baseball
102631,Your comments will be appreciated.,rec.sport.baseball
102631,-- Warren Usui,rec.sport.baseball
102631,I'm one with the Universe -- on a scale from 1 to 10.,rec.sport.baseball
102641,Here's an easy question for someone who knows nothing about baseball...,rec.sport.baseball
102641,What city do the California Angels play out of?,rec.sport.baseball
102641,"-- Richard J. Rauser ""You have no idea what you're doing.""",rec.sport.baseball
102641,"rauser@sfu.ca ""Oh, don't worry about that.",rec.sport.baseball
102641,"We're professional WNI outlaws - we do this for a living.""",rec.sport.baseball
102641,"----------------- ""Remember, no matter where you go, there you are.""",rec.sport.baseball
102641,-Dr.,rec.sport.baseball
102641,Banzai,rec.sport.baseball
105114,"I saw that quote flashed on the screen yesterday also, and what enraged me more than anything was not that George was speaking up agai and complaining to the media instead of to the proper people, it was that the idiot reporter provided George with an outlet and an opportunity to create trouble.",rec.sport.baseball
105114,This is a supreme example of how the media can truly control situations.,rec.sport.baseball
105114,The local beat reporters should know better and should stop trying to one-up each other with quotes from the Boss.,rec.sport.baseball
105114,"If they just ignored him, he'd really simply go away, and problems would be avoided.",rec.sport.baseball
105114,What that reporter did was potentially to open up the floodgates again--asshole.,rec.sport.baseball
104377,No....Hal McRae is the worst manager in baseball.,rec.sport.baseball
104377,I've never seen a guy who can waste talent like he can.,rec.sport.baseball
104377,"One of the best raw-talent staffs in the league, and he's still finding a way to lose.",rec.sport.baseball
104377,"I'll be surprised if he makes it through the next 2 weeks, unless drastic improvement is made.",rec.sport.baseball
104377,"An even more frustrated Royals fan, Darin J. Keener dak988s@vma.smsu.edu",rec.sport.baseball
104752,And it is not Hirschbeck's job to help Gant with any of these difficulties.,rec.sport.baseball
104752,"If Gant can't gather his concentration for whatever reason, that just makes him all the more meat in the batter's box.",rec.sport.baseball
104752,The umpire's job is to maintain flow of play.,rec.sport.baseball
104752,Gant is not entitled to time to regather his faculties.,rec.sport.baseball
104752,Nor is anyone else.,rec.sport.baseball
104752,Absolutely.,rec.sport.baseball
104752,I think it'd be more accurate to say Gant was foolish.,rec.sport.baseball
104752,"If a disputed strike call is ample reason for a timeout, games would last about nine-fifteen weeks, if Jack Morris or Dave ""Whiner"" Stieb were pitching.",rec.sport.baseball
